text,image_path,language,century,shelfmark,project,source_corpus,source_page
"ilz furent en ladicte rue, ledit menusier voult congnoistre ladicte femme charnellement ; à quoy la voult resister et par",images_himanis/himanis_00115.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"ce lui donna ledit menusier deux ou trois souffletz de la main, et de fait la congneut, comme croit ledit suppliant. Et incontinent",images_himanis/himanis_00116.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"après, croyant ledit suppliant que ce fust une femme publique, tant par ce qu’elle estoit seulle logée en ladicte taverne que",images_himanis/himanis_00117.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"aussi par ce que lui en avoient dit lesdiz cousturiers, la congneut aussi charnellement une foiz. A quoy elle ne",images_himanis/himanis_00118.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"fist point de resistence. Et ce fait, menèrent les dessusdiz ladicte femme chez ung barbier en ladicte ville de Luçon,",images_himanis/himanis_00119.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"où illec se trouvèrent jusques au nombre de dix ou de douze, qui la congneurent et en firent à leur voulenté",images_himanis/himanis_00120.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"et la congneut derechief ledit suppliant par une autres foiz. Et quant se vint devers le matin sur le point du jour,",images_himanis/himanis_00121.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"ilz renvoièrent ladicte femme, laquelle le lendemain se rendy plaintive à la justice temporelle de Luçon pour",images_himanis/himanis_00122.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"nostre amé et feal conseiller l’evesque dudit lieu, en la seigneurie duquel elle avoit esté prise, et furent lesdiz",images_himanis/himanis_00123.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
menusier et suppliant prins au corps ; et fut oy et interrogué ledit suppliant par le seneschal dudit Luçon pour ledit,images_himanis/himanis_00124.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"evesque, auquel ledit suppliant confessa ce que dit est. Et veues par ledit seneschal ladicte confession, charges et",images_himanis/himanis_00125.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"informacions faictes à l’encontre dudit Jaques Seguin touchant ledit cas, a esté condempné par ledit seneschal à souffrir mort",images_himanis/himanis_00126.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
et estre pendu et estranglé à la justice patibulaire dudit Luçon pour ledit evesque. Dont ledit Jaques,images_himanis/himanis_00127.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"Seguin a appellé ; mais ce non obstant, il a tousjours depuis esté detenu prisonnier audit lieu de Luçon,",images_himanis/himanis_00128.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"sans relever sondit appel, parce qu’il n’avoit parens qui eussent de quoy le faire, que ung sien frère, franc archier, qui estoit pour",images_himanis/himanis_00129.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
lors ès païs de Flandres et de Picardie en nostre service. Par quoy les trois mois,images_himanis/himanis_00130.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
ordonnez pour ledit appel relever ont esté passez. Et après par vertu de certaines noz lettres impetrées,images_himanis/himanis_00131.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"par le procureur de la justice laye dudit evesque, ledit Jacques Seguin a esté mené prisonnier en nosdictes prisons",images_himanis/himanis_00132.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"audit lieu de Fontenoy le Conte, où illec est encore de present detenu. Et pendant l’espedicion desdictes grans assises",images_himanis/himanis_00133.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"dudit Fontenoy le Conte, il vint à la notice et congnoissance du père dudit Jaques Seguin, que ledit procureur",images_himanis/himanis_00134.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
dudit evesque avoit obtenu lesdictes lettres royaulx et icelles presentées à nostre seneschal de Poictou ou à son lieutenant tenant,images_himanis/himanis_00135.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"et expediant lesdictes assises, et aussi par ce que audit père dudit Jaques Seguin appartenoit et appartient par raison la",images_himanis/himanis_00136.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"poursuite et deffence de sondit filz detenu prisonnier comme dit est, requist icellui père audit lieutenant qu’il",images_himanis/himanis_00137.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"lui baillast et discernast coppie desdictes lettres. Et pour ce qu’il en fut reffusant ou delaiant, ledit suppliant",images_himanis/himanis_00138.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"en appella. Et combien que depuis ledit cas ainsi avenu, ledit Jaques Seguin ait appoincté à ladicte femme pour",images_himanis/himanis_00139.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"son interest à la somme de quarente livres, dont elle ait esté contente, et que à ceste cause ledit Jaques",images_himanis/himanis_00140.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"ne soit plus detenu que pour l’interest criminel de justice, neantmoins il a doubté que s’il n’avoit sur ce noz",images_himanis/himanis_00141.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"grace et misericorde, qu’il demourast tousjours prisonnier ou que l’en le vouloit faire executer selon ladicte",images_himanis/himanis_00142.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"sentence. Et pour ce nous a humblement fait supplier et requerir que, attendu qu’il ait satisfait à ladicte femme",images_himanis/himanis_00143.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"pour l’interest de partie et qu’il n’y a plus que celluy de justice, le long temps qu’il a esté detenu prisonnier,",images_himanis/himanis_00144.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"et que en autres cas il est bien famé et renommé, il nous plaise sur ce lui impartir nostredicte grace et misericorde. Pour",images_himanis/himanis_00145.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"ce est-il que nous, voulans misericorde, etc., et par la teneur de ces presentes, etc., et sur ce imposons silence, etc., satisfaction",images_himanis/himanis_00146.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"faicte, etc., en mettant au neant, etc. Si donnons en mandement, par cesdictes presentes, à nostre seneschal de Poictou, etc., sans pour ce",images_himanis/himanis_00147.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"le molester, etc. Et afin que ce soit, etc. Sauf toutesvoies, etc. Donné au Plesseis du Parc, ou mois de decembre,",images_himanis/himanis_00148.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"l’an de grace mil cccc. soixante dix sept, et de nostre règne le dix septiesme.Ainsi signé, par dessus",images_himanis/himanis_00149.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"le reply desdictes lettres : Par le roy, l’evesque d’Alby, le gouverneur de Daulphiné, le sire d’Argenton et autres",images_himanis/himanis_00150.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
presens. Disome. — Visa.,images_himanis/himanis_00151.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33453_A.jpg
"Loys, par la grace de Dieu roy de France. Savoir faisons à tous, presens et avenir, nous avoir receue l’umble supplicacion de François et Jehan",images_himanis/himanis_00152.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"de Vaucelles, frères, escuiers, aagez de vingt-cinq et vingt-six ans ou environ, et Pierre Delatouche, leur serviteur, aagé de xxii. ans",images_himanis/himanis_00153.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"ou environ, contenant que, le jeudi au soir qui fut le xiiime jour de ce present mois de novembre, le filz d’un nommé Jehan Aumur,",images_himanis/himanis_00154.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"métayer de la Roullure, et ung jeune enffant aagé de dix à douze ans, varlet et serviteur des métayers du lieu des Vigneaulx",images_himanis/himanis_00155.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"en Anjou, appartenant ausdiz de Vauselles, supplians, chargèrent certain bois pour ung nommé Macé Millaud et en charroyant,",images_himanis/himanis_00156.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"eulx estans ou grant chemin tendant du lieu où ils avoient chargé ledit boys à la maison dudit Macé Millaud, rencontrèrent",images_himanis/himanis_00157.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"feu Jehannin Millaud, oncle dudit Macé Millaud, lequel demanda audit varlet des Vigneaulx, qu’il rencontra le premier,",images_himanis/himanis_00158.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"pour qui il charroyoit. Lequel luy respondit que s’estoit pour ledit Macé Millaud, son nepveu. Et tantost après vint",images_himanis/himanis_00159.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"(le filz dudit Jehan Aumur, soubz couleur de ce qu’il disoit qu’il avoit passé par sa terre, qui n’estoit vray, mais avoit",images_himanis/himanis_00160.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"passé seulement) qu’il avoit et portoit à sondit nepveu ou autrement, de sa mauvaise voulenté, commença à jurer et regnier",images_himanis/himanis_00161.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"Dieu en disant qu’il tueroit le filz dudit Aumour (sic), soubz couleur de ce qu’il disoit qu’il avoit passé par sa terre, qui n’estoit",images_himanis/himanis_00162.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"vray, mais avoit passé seulement par le grant chemin. Et lequel feu Jehannin, sans plus dire, impétueusement et par force",images_himanis/himanis_00163.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"se print aux beufz et charrestes où estoit ledit bois chargé, et deslya lesdiz beufz oultre le gré et voulenté desdiz enffans ; et",images_himanis/himanis_00164.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"pour ce que lesdiz enffans vouldrent empescher ledit feu Jehannin de deslyer lesdiz beufs, leur dist en maulgréant le nom",images_himanis/himanis_00165.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"de Dieu, que s’ilz se mettoient au devant de luy, qu’il les tueroit ou les mettroit en exoine de leurs corps ; et leur dist",images_himanis/himanis_00166.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"que si les beufz de ladicte mestayrie des Vigneaulx y eussent esté, qu’il leur eust couppé les jarrectz ; et en persistant et",images_himanis/himanis_00167.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"persévérant en sa fureur, de félon courage rompit les escoubles de la charreste dudit Aumur et emporta les juylles",images_himanis/himanis_00168.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"dont lesdiz beufz estoient lyez, en jurant et despitant que s’il les eust trouvez charroyant par le lieu où ilz avoient passé,",images_himanis/himanis_00169.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"qu’il eust tué lesdiz enffans charrestiers. Et tantost après le filz dudit Aumur trouva ledit Macé Millaud, à qui estoit",images_himanis/himanis_00170.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33456_A.jpg
"ledit boys et luy dist et récita en plourant que ledit feu Jehannin avoit emporté lesdictes juilles de ses beufz, et fait",images_himanis/himanis_00171.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"les oultrages dessusdiz et lui pria qu’il lui fist rendre lesdites juilles audit feu Jehannin, ad ce qu’il peust",images_himanis/himanis_00172.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
charroyer le lendemain. Et lors ledit Macé Millaud et ledit filz dudit Aumur allèrent par devers ledit feu Jehannin,images_himanis/himanis_00173.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
et lui prièrent qu’il rendist lesdictes juilles. Lequel fist responce qu’ilz ne les auroient jamès. A quoy ledit,images_himanis/himanis_00174.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"Macé respondit que ce n’estoit pas bien fait à lui d’avoir fait lesdiz excès et oultrages ausdiz enffans, ou grant",images_himanis/himanis_00175.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"chemin du roy et de retenir lesdictes juilles. A ceste cause ledit Macé s’en vint audit lieu des Vigneaulx, pour se",images_himanis/himanis_00176.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"plaindre ausdiz de Vauselles supplians, des excès que ledit feu Jehannin lui avoit faiz et qu’il lui faisoit tous les",images_himanis/himanis_00177.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"jours ; où il trouva lesdiz de Vauselles, supplians, qui vouloient aler soupper ; ausquelz il récita les excès et",images_himanis/himanis_00178.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"oultraiges que ledit feu Jehannin lui avoit faiz et ausdiz enffans, et les requist qu’il leur pleust lui faire rendre",images_himanis/himanis_00179.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"sesdictes juilles de ses beufz par ledit feu Jehannin et lui faire donner pacience par lui, ou autrement qu’il leur quicteroit",images_himanis/himanis_00180.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
leur heritage qu’il tenoit d’eulx à cause dudit lieu des Vigneaulx et laisseroit le pays. Lesquelz de Vauselles,images_himanis/himanis_00181.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
de prime face ne vouldrent croire le dire et rapport dudit Macé Millaud. Et dist ledit Jehan de Vauselles,images_himanis/himanis_00182.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
audit Macé qu’il feist adjourner ledit feu Jehannin pour lui donner seureté ; et pour ce que ledit Macé se,images_himanis/himanis_00183.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"complaignoit toujours dudit feu Jehannin, son oncle, envoyerent querir lesdiz enffans qui avoient charroyé",images_himanis/himanis_00184.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"ledit bois, qui leur rapporterent et confirmèrent que ledit feu Jehannin Millaud avoit fait les oultrages dessusdiz",images_himanis/himanis_00185.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"et qu’il avoit emporté lesdictes juilles et lesquelles il n’avoit depuis voulu rendre, combien qu’ilz lui",images_himanis/himanis_00186.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"eussent demandées, ce que lesdiz de Vauselles supplians ne vouldrent encores croire. Et pour faire rendre",images_himanis/himanis_00187.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"lesdictes juilles, lesdiz de Vauselles supplians envoyèrent par deux foiz par devers ledit feu Jehannin qui ne les voult",images_himanis/himanis_00188.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"rendre. Et comme le messaigé s’en retournoit droit audit lieu des Vigneaulx, trouva lesdiz de Vauselles",images_himanis/himanis_00189.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"et Delatouche, supplians, qui venoient pour savoir si ledit feu Jehannin avoit rendu lesdictes juilles, lequel",images_himanis/himanis_00190.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
messaigé leur dist que ledit feu Jehannin avoit juré qu’il ne les rendroit point. Et lors lesdiz de,images_himanis/himanis_00191.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"Vauselles supplians allèrent près la maison dudit feu Jehannin et ledit Macé avecques eulx, et de rechief",images_himanis/himanis_00192.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"fisdrent demander lesdictes juilles audit feu Jehannin, qui respondit en effect comme dessus. Et de rechief",images_himanis/himanis_00193.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
ledit Macé Millaud dist audit feu Jehannin qu’il rendist ou fist rendre lesdictes juilles à celle fin qu’il,images_himanis/himanis_00194.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
"n’en fust point de noise. Lequel respondit en rigoureuses parolles et en jurant la mort Dieu que, s’il",images_himanis/himanis_00195.png,French,15,"Paris, AN, JJ207",HIMANIS-Guerin,HIMANIS,FRAN_0021_33457_A.jpg
